1713780689884,1952
1713780689892,1946
1713780689900,1938
1713780689908,1931
1713780689916,1926
1713780689924,1920
1713780689932,1912
1713780689940,1905
1713780689948,1895
1713780689956,1888
1713780689964,1884
1713780689972,1880
1713780689980,1872
1713780689988,1861
1713780689996,1851
1713780690004,1848
1713780690012,1851
1713780690020,1861
1713780690028,1879
1713780690036,1899
1713780690044,1927
1713780690052,1950
1713780690060,1962
1713780690068,1966
1713780690076,1963
1713780690084,1953
1713780690092,1935
1713780690100,1920
1713780690108,1905
1713780690116,1889
1713780690124,1869
1713780690132,1845
1713780690140,1817
1713780690148,1795
1713780690156,1777
1713780690164,1762
1713780690172,1750
1713780690180,1745
1713780690188,1741
1713780690196,1738
1713780690204,1738
1713780690212,1740
1713780690220,1746
1713780690228,1750
1713780690236,1749
1713780690244,1742
1713780690252,1728
1713780690260,1710
1713780690268,1686
1713780690276,1657
1713780690284,1628
1713780690292,1600
1713780690300,1574
1713780690308,1553
1713780690316,1541
1713780690324,1538
1713780690332,1543
1713780690340,1555
1713780690348,1571
1713780690356,1592
1713780690364,1617
1713780690372,1644
1713780690380,1671
1713780690388,1696
1713780690396,1718
1713780690404,1741
1713780690412,1758
1713780690420,1770
1713780690428,1778
1713780690436,1785
1713780690444,1790
1713780690452,1794
1713780690460,1796
1713780690468,1797
1713780690476,1797
1713780690484,1800
1713780690492,1806
1713780690500,1814
1713780690508,1827
1713780690516,1841
1713780690524,1858
1713780690532,1873
1713780690540,1886
1713780690548,1898
1713780690556,1913
1713780690564,1931
1713780690572,1946
1713780690580,1956
1713780690588,1963
1713780690596,1968
1713780690604,1974
1713780690612,1984
1713780690620,2000
1713780690628,2023
1713780690636,2047
1713780690644,2076
1713780690652,2113
1713780690660,2156
1713780690668,2202
1713780690676,2244
1713780690684,2277
1713780690692,2303
1713780690700,2320
1713780690708,2330
1713780690716,2335
1713780690724,2334
1713780690732,2321
1713780690740,2302
1713780690748,2278
1713780690756,2246
1713780690764,2212
1713780690772,2179
1713780690780,2148
1713780690788,2123
